Id,Story,Story text,Emoji,Created at
9215,396,2036,✌🏽,2019-10-10 03:49:53 UTC
9214,699,,😭,2019-10-09 19:37:21 UTC
9213,325,,❤️,2019-10-09 01:07:37 UTC
9212,1767,,❤️,2019-10-09 01:00:02 UTC
9211,716,,👀,2019-10-09 00:57:28 UTC
9210,720,,👀,2019-10-09 00:30:56 UTC
9209,699,3367,✌🏽,2019-10-09 00:17:50 UTC
9208,710,,✌🏽,2019-10-09 00:07:45 UTC
9207,716,,👀,2019-10-08 22:33:17 UTC
9206,340,1767,✌🏽,2019-10-07 21:00:11 UTC
9205,324,1683,❤️,2019-10-07 21:00:01 UTC
9204,324,1682,❤️,2019-10-07 21:00:00 UTC
9203,322,1674,😭,2019-10-07 20:59:47 UTC
9202,322,1673,😭,2019-10-07 20:59:42 UTC
9201,322,1672,👀,2019-10-07 20:59:33 UTC
9200,321,1665,❤️,2019-10-07 20:59:06 UTC
9199,321,1669,❤️,2019-10-07 20:59:04 UTC
9198,325,1688,❤️,2019-10-07 20:57:54 UTC
9197,323,1679,❤️,2019-10-07 20:57:32 UTC
9196,1781,8834,❤️,2019-10-07 20:56:13 UTC
9195,1781,8835,👀,2019-10-07 20:56:08 UTC
9194,1781,8836,❤️,2019-10-07 20:56:05 UTC
9193,1781,8832,❤️,2019-10-07 20:55:57 UTC
9192,756,3526,❤️,2019-10-07 20:55:25 UTC
9191,321,1669,✌🏽,2019-10-07 00:07:55 UTC
9190,847,4026,✌🏽,2019-10-07 00:04:03 UTC
9189,843,,✌🏽,2019-10-06 16:20:12 UTC
9188,670,3240,✌🏽,2019-10-06 16:18:34 UTC
9187,670,,✌🏽,2019-10-06 16:18:24 UTC
9186,670,,✌🏽,2019-10-06 16:17:47 UTC
9185,847,,❤️,2019-10-06 16:16:08 UTC
9184,321,,✌🏽,2019-10-05 23:02:07 UTC
9183,325,,❤️,2019-10-05 22:20:48 UTC
9182,321,1669,❤️,2019-10-05 21:09:28 UTC
9181,321,,✌🏽,2019-10-05 21:07:40 UTC
9180,324,1683,❤️,2019-10-05 21:07:01 UTC
9179,1784,8852,❤️,2019-10-05 21:06:36 UTC
9178,1784,8854,✌🏽,2019-10-05 21:06:08 UTC
9177,843,,😭,2019-10-05 21:06:00 UTC
9176,843,,😭,2019-10-05 21:05:54 UTC
9175,329,1709,❤️,2019-10-05 21:05:25 UTC
9174,847,4028,❤️,2019-10-04 20:41:07 UTC
9173,847,4027,❤️,2019-10-04 20:41:04 UTC
9172,843,4004,✌🏽,2019-10-03 23:32:52 UTC
9171,336,1746,😅,2019-10-03 21:16:52 UTC
9170,336,1747,😅,2019-10-03 21:16:45 UTC
9169,336,1748,😭,2019-10-03 21:16:41 UTC
9168,341,1775,❤️,2019-10-03 20:41:19 UTC
9167,843,4004,✌🏽,2019-10-03 20:27:27 UTC
9166,1323,6375,✌🏽,2019-10-03 18:57:05 UTC
9165,323,,👀,2019-10-03 03:57:36 UTC
9164,801,,❤️,2019-10-03 00:10:42 UTC
9163,1357,,❤️,2019-10-03 00:10:09 UTC
9162,1382,6702,👀,2019-10-02 20:25:20 UTC
9161,231,1209,👀,2019-10-02 16:26:15 UTC
9160,231,1207,✌🏽,2019-10-02 16:25:59 UTC
9159,326,1693,😭,2019-10-02 16:01:03 UTC
9158,1712,8414,✌🏽,2019-10-02 03:13:13 UTC
9157,617,2892,❤️,2019-10-02 03:01:35 UTC
9156,617,2896,😭,2019-10-02 03:01:28 UTC
9155,617,2894,👀,2019-10-02 03:01:16 UTC
9154,229,1198,✌🏽,2019-10-02 02:56:46 UTC
9153,563,,✌🏽,2019-10-01 19:34:17 UTC
9152,1323,6378,✌🏽,2019-10-01 19:33:41 UTC
9151,340,,❤️,2019-10-01 19:32:18 UTC
9150,327,,❤️,2019-10-01 19:24:57 UTC
9149,326,,👀,2019-10-01 19:24:01 UTC
9148,1414,,❤️,2019-09-30 21:17:58 UTC
9147,404,2070,😅,2019-09-30 07:02:13 UTC
9146,404,2070,😅,2019-09-30 07:02:13 UTC
9145,404,2069,❤️,2019-09-30 07:02:10 UTC
9144,404,2068,❤️,2019-09-30 07:02:08 UTC
9143,820,3867,❤️,2019-09-30 06:57:02 UTC
9142,820,3867,❤️,2019-09-30 06:57:01 UTC
9141,820,3867,✌🏽,2019-09-30 06:56:59 UTC
9140,990,4779,❤️,2019-09-30 06:20:44 UTC
9139,400,2055,😭,2019-09-30 06:15:17 UTC
9138,1191,5684,❤️,2019-09-30 06:10:07 UTC
9137,1173,5600,❤️,2019-09-30 06:09:47 UTC
9136,1179,5626,❤️,2019-09-30 06:08:57 UTC
9135,1224,5849,👀,2019-09-30 06:07:09 UTC
9134,1224,5848,❤️,2019-09-30 06:07:02 UTC
9133,1224,5848,❤️,2019-09-30 06:07:01 UTC
9132,1229,5879,❤️,2019-09-30 06:06:10 UTC
9131,1257,6037,✌🏽,2019-09-30 06:04:56 UTC
9130,1322,6373,❤️,2019-09-30 06:02:45 UTC
9129,1324,6384,❤️,2019-09-30 06:01:11 UTC
9128,1328,6401,❤️,2019-09-30 05:59:57 UTC
9127,1379,6684,❤️,2019-09-30 05:57:45 UTC
9126,1382,6702,❤️,2019-09-30 05:55:43 UTC
9125,1402,6821,❤️,2019-09-30 03:46:44 UTC
9124,1711,8406,👀,2019-09-30 03:30:19 UTC
9123,1711,8406,❤️,2019-09-30 03:30:15 UTC
9122,130,676,✌🏽,2019-09-30 03:27:35 UTC
9121,522,2539,❤️,2019-09-30 03:19:06 UTC
9120,473,2311,❤️,2019-09-30 03:16:43 UTC
9119,975,4701,❤️,2019-09-30 03:14:42 UTC
9118,801,3759,❤️,2019-09-30 02:51:47 UTC
9117,532,2587,❤️,2019-09-30 02:25:02 UTC
9116,914,4372,❤️,2019-09-30 02:22:22 UTC
9115,914,4483,❤️,2019-09-30 02:22:20 UTC
9114,916,4378,❤️,2019-09-30 02:17:35 UTC
9113,916,4377,😭,2019-09-30 02:17:32 UTC
9112,224,1170,❤️,2019-09-30 02:15:37 UTC
9111,230,1204,❤️,2019-09-30 02:12:58 UTC
9110,336,1748,👀,2019-09-30 02:08:23 UTC
9109,336,1748,❤️,2019-09-30 02:08:20 UTC
9108,1413,,❤️,2019-09-30 01:56:10 UTC
9107,445,,❤️,2019-09-30 01:52:01 UTC
9106,329,1710,❤️,2019-09-29 20:21:42 UTC
9105,916,4376,👀,2019-09-29 20:09:30 UTC
9104,916,4377,😭,2019-09-29 20:09:25 UTC
9103,916,4378,😅,2019-09-29 20:09:22 UTC
9102,324,1683,❤️,2019-09-29 20:07:48 UTC
9101,325,,❤️,2019-09-29 20:07:02 UTC
9100,327,,👀,2019-09-29 20:06:21 UTC
9099,330,1718,✌🏽,2019-09-28 22:15:53 UTC
9098,330,1719,✌🏽,2019-09-28 22:15:47 UTC
9097,330,1718,❤️,2019-09-28 22:10:38 UTC
9096,496,2414,✌🏽,2019-09-28 19:32:02 UTC
9095,496,2411,👀,2019-09-28 19:31:36 UTC
9094,1257,6037,❤️,2019-09-28 19:30:04 UTC
9093,333,,✌🏽,2019-09-28 19:23:37 UTC
9092,336,,👀,2019-09-28 19:21:40 UTC
9091,331,1725,❤️,2019-09-28 16:10:13 UTC
9090,331,1722,❤️,2019-09-28 16:03:06 UTC
9089,331,1721,❤️,2019-09-28 16:03:04 UTC
9088,390,2008,😭,2019-09-28 16:02:48 UTC
9087,390,2007,😭,2019-09-28 16:02:45 UTC
9086,390,2006,😭,2019-09-28 16:02:43 UTC
9085,390,2009,😭,2019-09-28 16:02:24 UTC
9084,328,,✌🏽,2019-09-28 12:51:55 UTC
9083,336,1748,😅,2019-09-28 04:04:31 UTC
9082,371,1920,😭,2019-09-28 04:02:57 UTC
9081,335,1742,👀,2019-09-27 22:11:45 UTC
9080,335,1745,👀,2019-09-27 22:11:41 UTC
9079,335,1744,👀,2019-09-27 22:11:38 UTC
9078,334,,❤️,2019-09-27 15:32:12 UTC
9046,1324,,👀,2019-09-26 00:43:37 UTC
9045,1324,,❤️,2019-09-26 00:43:34 UTC
9044,335,1743,❤️,2019-09-26 00:40:24 UTC
9043,332,1728,✌🏽,2019-09-26 00:39:51 UTC
9042,914,4483,✌🏽,2019-09-25 20:33:38 UTC
9041,336,1748,✌🏽,2019-09-25 20:27:23 UTC
9040,336,1747,✌🏽,2019-09-25 20:27:20 UTC
9039,336,1746,✌🏽,2019-09-25 20:27:18 UTC
9038,916,4378,😅,2019-09-25 20:25:12 UTC
9037,341,1774,✌🏽,2019-09-24 22:44:07 UTC
9036,341,1774,❤️,2019-09-24 22:44:05 UTC
9035,338,1753,❤️,2019-09-24 22:01:18 UTC
9034,338,,❤️,2019-09-24 22:01:14 UTC
9033,446,2224,❤️,2019-09-23 03:49:16 UTC
9032,452,2242,✌🏽,2019-09-23 03:46:03 UTC
9031,452,2241,✌🏽,2019-09-23 03:45:54 UTC
9030,914,4372,❤️,2019-09-23 03:42:55 UTC
9029,230,1204,✌🏽,2019-09-23 03:39:42 UTC
9028,230,1202,😅,2019-09-23 03:39:31 UTC
9027,939,4497,❤️,2019-09-22 20:49:50 UTC
9026,939,4498,👀,2019-09-22 20:49:46 UTC
9025,939,,👀,2019-09-22 05:21:41 UTC
9024,223,1162,❤️,2019-09-21 16:09:49 UTC
9023,224,1165,✌🏽,2019-09-21 16:06:50 UTC
9022,966,4634,😅,2019-09-19 22:15:41 UTC
9021,966,4633,😭,2019-09-19 22:15:23 UTC
9020,966,4632,✌🏽,2019-09-19 22:15:12 UTC
9019,966,4631,❤️,2019-09-19 22:15:03 UTC
9018,919,,✌🏽,2019-09-19 22:12:48 UTC
9017,446,2224,✌🏽,2019-09-18 14:04:38 UTC
9016,430,2168,✌🏽,2019-09-18 14:04:21 UTC
9015,914,4372,✌🏽,2019-09-18 14:03:45 UTC
9014,914,4371,😭,2019-09-18 14:03:35 UTC
9013,974,4695,😭,2019-09-18 13:57:54 UTC
9012,950,4551,✌🏽,2019-09-18 13:57:09 UTC
9011,914,4372,❤️,2019-09-18 01:52:00 UTC
9010,914,,❤️,2019-09-18 01:51:59 UTC
9009,914,4483,👀,2019-09-17 17:27:56 UTC
9008,1364,6598,😭,2019-09-17 04:11:18 UTC
9007,1364,6598,✌🏽,2019-09-17 04:11:16 UTC
9006,1364,6598,😭,2019-09-17 04:11:12 UTC
9005,1364,6599,❤️,2019-09-17 04:11:10 UTC
9004,1364,,👀,2019-09-17 04:11:06 UTC
9003,1357,,❤️,2019-09-16 04:07:25 UTC
9002,1002,4843,❤️,2019-09-16 04:03:30 UTC
9001,1050,5088,✌🏽,2019-09-16 04:00:59 UTC
9000,496,2416,😭,2019-09-15 03:27:14 UTC
8999,532,2584,😭,2019-09-15 03:26:19 UTC
8998,444,2220,👀,2019-09-15 00:01:23 UTC
8997,1797,,❤️,2019-09-15 00:00:09 UTC
8996,391,2016,❤️,2019-09-14 23:48:29 UTC
8995,202,1032,❤️,2019-09-14 23:45:26 UTC
8994,544,2643,❤️,2019-09-14 23:43:51 UTC
8993,451,,❤️,2019-09-14 23:42:24 UTC
8992,1013,,😅,2019-09-14 14:32:56 UTC
8991,452,,👀,2019-09-14 14:30:33 UTC
8990,461,2267,👀,2019-09-14 02:55:13 UTC
8989,461,2267,❤️,2019-09-14 02:55:06 UTC
8988,1021,4934,❤️,2019-09-14 02:52:05 UTC
8987,452,,😭,2019-09-12 03:31:16 UTC
8986,453,2243,👀,2019-09-12 03:16:57 UTC
8985,445,2221,✌🏽,2019-09-12 03:15:57 UTC
8984,445,2222,❤️,2019-09-12 03:15:52 UTC
8983,437,2189,❤️,2019-09-11 22:22:14 UTC
8982,435,,❤️,2019-09-11 17:18:43 UTC
8981,432,,✌🏽,2019-09-11 17:16:52 UTC
8980,430,,😭,2019-09-11 17:16:22 UTC
8979,1797,,👀,2019-09-11 17:15:26 UTC
8978,444,,😭,2019-09-11 17:14:19 UTC
8977,230,1202,😅,2019-09-11 10:10:18 UTC
8976,2,5,😅,2019-09-11 10:09:05 UTC
8975,444,2220,✌🏽,2019-09-10 23:27:37 UTC
8974,434,2179,❤️,2019-09-10 23:25:57 UTC
8973,431,2171,✌🏽,2019-09-10 23:25:41 UTC
8972,431,2172,✌🏽,2019-09-10 23:25:34 UTC
8971,1712,8410,😅,2019-09-10 22:41:52 UTC
8970,1712,8414,👀,2019-09-10 22:41:38 UTC
8969,1523,7499,✌🏽,2019-09-10 22:39:54 UTC
8968,1523,,✌🏽,2019-09-10 22:39:33 UTC
8967,875,4193,❤️,2019-09-07 18:25:52 UTC
8966,974,4695,❤️,2019-09-07 06:32:43 UTC
8965,974,,❤️,2019-09-07 06:32:41 UTC
8964,872,4176,❤️,2019-09-07 06:31:55 UTC
8963,889,,👀,2019-09-07 00:49:39 UTC
8962,1810,,👀,2019-09-07 00:47:28 UTC
8961,658,3173,❤️,2019-09-05 21:48:47 UTC
8960,763,3565,❤️,2019-09-05 19:00:42 UTC
8959,772,3617,😭,2019-09-03 10:10:46 UTC
8958,772,3616,😭,2019-09-03 10:10:44 UTC
8957,758,3535,✌🏽,2019-09-03 07:35:06 UTC
8956,758,3532,😭,2019-09-03 07:34:51 UTC
8955,758,3534,❤️,2019-09-03 07:34:50 UTC
8954,758,3534,😅,2019-09-03 07:34:45 UTC
8953,763,3561,✌🏽,2019-09-03 06:52:04 UTC
8952,763,3562,✌🏽,2019-09-03 06:52:00 UTC
8951,763,3560,❤️,2019-09-03 06:51:57 UTC
8950,763,3562,😅,2019-09-03 06:51:55 UTC
8949,763,3562,😅,2019-09-03 06:51:52 UTC
8948,763,3561,✌🏽,2019-09-03 06:51:43 UTC
8947,763,3561,😅,2019-09-03 06:51:42 UTC
8946,763,3561,😅,2019-09-03 06:51:39 UTC
8945,763,3561,😅,2019-09-03 06:51:37 UTC
8944,763,3562,😅,2019-09-03 06:51:35 UTC
8943,763,3562,✌🏽,2019-09-03 06:51:34 UTC
8942,1414,,😭,2019-09-02 22:39:13 UTC
8941,759,3541,👀,2019-09-02 18:48:19 UTC
8940,257,1340,👀,2019-09-02 06:05:27 UTC
8939,257,1340,👀,2019-09-02 06:05:24 UTC
8938,760,3548,❤️,2019-09-02 05:56:09 UTC
8937,1211,5777,👀,2019-09-02 05:56:01 UTC
8936,820,3864,❤️,2019-09-02 05:44:56 UTC
8935,757,3531,😅,2019-09-01 14:17:51 UTC
8934,422,2135,❤️,2019-09-01 01:35:25 UTC
8933,422,,❤️,2019-09-01 01:35:23 UTC
8932,422,,❤️,2019-09-01 01:35:08 UTC
8931,759,3538,✌🏽,2019-08-31 17:42:07 UTC
8930,343,1781,✌🏽,2019-08-31 06:23:51 UTC
8929,343,,❤️,2019-08-31 06:23:38 UTC
8928,343,,✌🏽,2019-08-31 06:23:36 UTC
8927,256,1332,❤️,2019-08-31 00:09:50 UTC
8926,256,1325,✌🏽,2019-08-31 00:09:46 UTC
8925,250,1296,❤️,2019-08-31 00:09:27 UTC
8924,250,1295,✌🏽,2019-08-31 00:09:20 UTC
8923,250,1294,✌🏽,2019-08-31 00:09:17 UTC
8922,772,3619,😅,2019-08-30 21:14:12 UTC
8921,784,,✌🏽,2019-08-30 20:03:37 UTC
8920,760,,✌🏽,2019-08-30 20:02:36 UTC
8919,351,,❤️,2019-08-29 22:19:54 UTC
8918,775,3637,❤️,2019-08-29 15:35:17 UTC
8917,426,2155,✌🏽,2019-08-29 04:12:45 UTC
8916,214,1098,✌🏽,2019-08-29 04:12:04 UTC
8915,552,,❤️,2019-08-29 04:11:24 UTC
8914,914,4372,✌🏽,2019-08-29 00:18:18 UTC
8913,914,4483,✌🏽,2019-08-29 00:18:15 UTC
8912,914,4371,✌🏽,2019-08-29 00:18:04 UTC
8911,914,4371,❤️,2019-08-29 00:18:01 UTC
8910,914,4371,✌🏽,2019-08-29 00:17:53 UTC
8909,914,4371,❤️,2019-08-29 00:17:49 UTC
8908,914,4371,✌🏽,2019-08-29 00:17:46 UTC
8907,914,4371,😅,2019-08-29 00:17:44 UTC
8906,914,4370,✌🏽,2019-08-29 00:17:37 UTC
8905,914,4370,❤️,2019-08-29 00:17:32 UTC
8904,178,916,✌🏽,2019-08-29 00:17:12 UTC
8903,916,,✌🏽,2019-08-29 00:16:05 UTC
8902,916,,✌🏽,2019-08-29 00:16:02 UTC
8901,916,,✌🏽,2019-08-29 00:16:01 UTC
8900,916,4376,✌🏽,2019-08-29 00:15:58 UTC
8899,916,4378,✌🏽,2019-08-29 00:15:53 UTC
8898,987,4763,👀,2019-08-29 00:14:20 UTC
8897,336,1746,✌🏽,2019-08-29 00:08:30 UTC
8896,336,1746,👀,2019-08-29 00:08:28 UTC
8895,336,1747,✌🏽,2019-08-29 00:08:26 UTC
8894,336,1748,✌🏽,2019-08-29 00:08:23 UTC
8893,56,278,✌🏽,2019-08-29 00:06:19 UTC
8892,496,2412,👀,2019-08-29 00:05:22 UTC
8891,677,3272,✌🏽,2019-08-29 00:04:55 UTC
8890,677,,✌🏽,2019-08-29 00:04:49 UTC
8889,265,,✌🏽,2019-08-29 00:04:37 UTC
8888,265,1386,✌🏽,2019-08-29 00:04:35 UTC
8887,265,1385,😭,2019-08-29 00:04:16 UTC
8886,265,1384,✌🏽,2019-08-29 00:04:09 UTC
8885,265,1383,✌🏽,2019-08-29 00:04:01 UTC
8884,265,1382,✌🏽,2019-08-29 00:03:57 UTC
8883,524,,😅,2019-08-29 00:03:20 UTC
8882,524,2548,😅,2019-08-29 00:03:13 UTC
8881,1402,,❤️,2019-08-29 00:02:57 UTC
8880,1402,6820,✌🏽,2019-08-29 00:02:48 UTC
8879,1402,6817,✌🏽,2019-08-29 00:02:41 UTC
8878,1402,6817,😭,2019-08-29 00:02:31 UTC
8877,914,4483,✌🏽,2019-08-28 23:58:27 UTC
8876,914,4483,✌🏽,2019-08-28 23:58:24 UTC
8875,914,4370,✌🏽,2019-08-28 23:58:20 UTC
8874,914,4371,✌🏽,2019-08-28 23:58:16 UTC
8873,914,4371,✌🏽,2019-08-28 23:58:13 UTC
8872,914,4371,✌🏽,2019-08-28 23:58:11 UTC
8871,914,4371,✌🏽,2019-08-28 23:58:08 UTC
8870,914,,✌🏽,2019-08-28 23:58:03 UTC
8869,914,,❤️,2019-08-28 23:58:01 UTC
8868,914,,😅,2019-08-28 23:57:59 UTC
8867,914,,❤️,2019-08-28 23:57:55 UTC
8866,914,,❤️,2019-08-28 23:57:53 UTC
8865,914,,✌🏽,2019-08-28 23:57:50 UTC
8864,914,,✌🏽,2019-08-28 23:57:48 UTC
8863,914,,✌🏽,2019-08-28 23:57:46 UTC
8862,914,,✌🏽,2019-08-28 23:57:44 UTC
8861,914,,✌🏽,2019-08-28 23:57:42 UTC
8860,914,4483,✌🏽,2019-08-28 23:57:36 UTC
8859,64,,❤️,2019-08-28 23:56:20 UTC
8858,64,323,😅,2019-08-28 23:56:05 UTC
8857,228,1194,😅,2019-08-28 23:54:05 UTC
8856,228,1194,😅,2019-08-28 23:54:00 UTC
8855,228,1194,👀,2019-08-28 23:53:57 UTC
8854,798,,😅,2019-08-28 23:53:12 UTC
8853,501,2438,✌🏽,2019-08-28 23:18:14 UTC
8852,1712,8414,❤️,2019-08-28 22:21:19 UTC
8851,781,,❤️,2019-08-28 22:20:21 UTC
8850,775,3634,✌🏽,2019-08-28 08:32:04 UTC
8849,914,4371,✌🏽,2019-08-28 01:55:51 UTC
8848,914,4371,❤️,2019-08-28 01:55:47 UTC
8847,914,4483,✌🏽,2019-08-28 01:54:30 UTC
8846,344,1790,😭,2019-08-28 00:51:18 UTC
8845,343,,❤️,2019-08-28 00:50:48 UTC
8844,343,,❤️,2019-08-28 00:50:44 UTC
8843,875,,😭,2019-08-27 23:54:25 UTC
8842,875,,😭,2019-08-27 23:54:20 UTC
8841,228,,😅,2019-08-27 23:44:33 UTC
8840,670,,✌🏽,2019-08-27 23:39:27 UTC
8839,631,,✌🏽,2019-08-27 23:38:53 UTC
8838,336,,✌🏽,2019-08-27 23:37:41 UTC
8837,682,,✌🏽,2019-08-27 23:36:37 UTC
8836,682,,✌🏽,2019-08-27 23:36:33 UTC
8835,682,,👀,2019-08-27 23:36:30 UTC
8834,677,,✌🏽,2019-08-27 23:36:16 UTC
8833,677,,✌🏽,2019-08-27 23:36:13 UTC
8832,914,,✌🏽,2019-08-27 23:18:21 UTC
8831,914,,✌🏽,2019-08-27 23:18:17 UTC
8830,914,,✌🏽,2019-08-27 23:18:13 UTC
8829,914,,✌🏽,2019-08-27 23:18:07 UTC
8828,914,4370,✌🏽,2019-08-27 23:15:02 UTC
8827,682,,✌🏽,2019-08-27 23:12:46 UTC
8826,682,3295,✌🏽,2019-08-27 23:12:40 UTC
8825,682,3293,✌🏽,2019-08-27 23:11:49 UTC
8824,677,3273,✌🏽,2019-08-27 23:11:33 UTC
8823,677,3272,✌🏽,2019-08-27 23:11:28 UTC
8822,801,,✌🏽,2019-08-27 23:09:40 UTC
8821,801,3759,✌🏽,2019-08-27 23:09:29 UTC
8820,801,3758,✌🏽,2019-08-27 23:09:11 UTC
8819,801,3757,✌🏽,2019-08-27 23:08:42 UTC
8818,801,3756,✌🏽,2019-08-27 23:08:32 UTC
8817,255,1321,✌🏽,2019-08-27 23:07:43 UTC
8816,255,1320,✌🏽,2019-08-27 23:07:28 UTC
8815,255,1319,✌🏽,2019-08-27 23:07:16 UTC
8814,178,919,👀,2019-08-27 23:06:50 UTC
8813,178,917,✌🏽,2019-08-27 23:06:33 UTC
8812,178,916,✌🏽,2019-08-27 23:06:20 UTC
8811,524,2549,😭,2019-08-27 23:05:07 UTC
8810,1402,6817,😭,2019-08-27 23:04:13 UTC
8809,801,,😅,2019-08-27 04:00:00 UTC
8808,801,3759,😅,2019-08-27 03:59:52 UTC
8807,801,3757,😅,2019-08-27 03:59:01 UTC
8806,801,3756,👀,2019-08-27 03:58:35 UTC
8805,801,3759,👀,2019-08-26 22:19:52 UTC
8804,227,1184,✌🏽,2019-08-26 22:16:50 UTC
8803,227,1183,✌🏽,2019-08-26 22:16:40 UTC
8802,798,3755,😅,2019-08-26 22:16:24 UTC
8801,246,1277,❤️,2019-08-26 20:42:09 UTC
8800,86,423,👀,2019-08-26 13:33:20 UTC
8799,86,423,😭,2019-08-26 13:33:16 UTC
8798,564,2758,✌🏽,2019-08-26 04:02:26 UTC
8797,564,2757,✌🏽,2019-08-26 04:02:19 UTC
8796,7,31,✌🏽,2019-08-26 03:59:04 UTC
8795,7,30,✌🏽,2019-08-26 03:58:52 UTC
8794,7,30,😭,2019-08-26 03:58:48 UTC
8793,348,1807,✌🏽,2019-08-26 03:38:30 UTC
8792,228,,❤️,2019-08-24 13:31:19 UTC
8791,228,1194,😅,2019-08-24 13:31:16 UTC
8790,228,1193,😅,2019-08-24 13:31:08 UTC
8789,228,1192,😭,2019-08-24 13:31:04 UTC
8788,228,1191,😅,2019-08-24 13:31:00 UTC
8787,228,1190,❤️,2019-08-24 13:30:57 UTC
8786,228,1189,👀,2019-08-24 12:38:00 UTC
8785,236,1230,✌🏽,2019-08-24 08:44:32 UTC
8784,342,1777,✌🏽,2019-08-22 02:41:15 UTC
8783,255,1324,😅,2019-08-22 02:38:15 UTC
8782,250,1295,✌🏽,2019-08-22 02:37:30 UTC
8781,257,1340,😅,2019-08-22 02:36:52 UTC
8780,248,,❤️,2019-08-22 02:36:16 UTC
8779,249,1293,✌🏽,2019-08-21 13:39:59 UTC
8778,250,1294,✌🏽,2019-08-21 13:38:59 UTC
8777,255,1320,😭,2019-08-20 13:34:09 UTC
8776,255,1320,❤️,2019-08-20 13:34:05 UTC
8775,255,1320,❤️,2019-08-20 13:34:04 UTC
8774,339,1760,✌🏽,2019-08-20 12:45:29 UTC
8773,339,1759,✌🏽,2019-08-20 09:48:21 UTC
8772,257,1338,✌🏽,2019-08-20 00:57:35 UTC
8771,257,1339,✌🏽,2019-08-20 00:57:31 UTC
8770,254,1318,✌🏽,2019-08-20 00:54:57 UTC
8769,254,1318,❤️,2019-08-20 00:54:55 UTC
8768,257,1339,😅,2019-08-19 15:29:22 UTC
8767,523,2542,✌🏽,2019-08-19 09:01:26 UTC
8766,8,35,😅,2019-08-18 03:14:50 UTC
8765,523,2543,✌🏽,2019-08-18 03:12:14 UTC
8764,523,2544,✌🏽,2019-08-18 03:11:50 UTC
8763,523,2541,😅,2019-08-18 03:11:41 UTC
8762,459,2262,👀,2019-08-17 23:39:35 UTC
8761,344,1787,👀,2019-08-17 23:35:15 UTC
8760,344,1787,😅,2019-08-17 23:35:14 UTC
8759,344,1787,😅,2019-08-17 23:35:14 UTC
8758,343,1783,😭,2019-08-17 23:34:09 UTC
8757,343,1786,😭,2019-08-17 23:33:56 UTC
8756,351,,❤️,2019-08-17 21:45:01 UTC
8755,343,1781,😭,2019-08-17 21:43:51 UTC
8754,343,1782,😭,2019-08-17 21:43:42 UTC
8753,352,,❤️,2019-08-17 21:43:08 UTC
8752,343,,❤️,2019-08-17 21:39:51 UTC
8751,1382,6702,✌🏽,2019-08-17 21:10:43 UTC
8750,1382,6702,😅,2019-08-17 21:10:42 UTC
8749,344,,✌🏽,2019-08-17 21:08:31 UTC
8748,344,,👀,2019-08-17 21:08:30 UTC
8747,344,,😅,2019-08-17 21:08:28 UTC
8746,1503,,✌🏽,2019-08-17 14:28:22 UTC
8745,1503,7389,✌🏽,2019-08-17 14:28:21 UTC
8744,1503,7389,✌🏽,2019-08-17 14:28:19 UTC
8743,344,,❤️,2019-08-17 08:11:51 UTC
8742,463,,😅,2019-08-16 21:58:59 UTC
8741,1592,7728,👀,2019-08-15 22:49:19 UTC
8740,130,,❤️,2019-08-15 22:45:50 UTC
8739,130,,✌🏽,2019-08-15 22:45:48 UTC
8738,1503,7389,✌🏽,2019-08-15 16:17:44 UTC
8737,1503,7388,❤️,2019-08-15 16:17:38 UTC
8736,1705,,✌🏽,2019-08-15 16:16:15 UTC
8735,1705,8365,❤️,2019-08-15 16:16:06 UTC
8734,1705,8363,✌🏽,2019-08-15 16:15:51 UTC
8733,1712,,👀,2019-08-15 16:11:27 UTC
8732,463,,👀,2019-08-15 13:31:48 UTC
8731,223,,❤️,2019-08-15 13:28:40 UTC
8730,1414,6891,✌🏽,2019-08-15 01:02:16 UTC
8729,522,,👀,2019-08-14 20:38:34 UTC
8728,979,,❤️,2019-08-14 20:36:47 UTC
8727,979,,❤️,2019-08-14 20:35:29 UTC
8726,975,,❤️,2019-08-14 20:35:14 UTC
8725,496,,❤️,2019-08-14 20:34:27 UTC
8724,461,,❤️,2019-08-14 20:33:29 UTC
8723,460,,❤️,2019-08-14 20:32:18 UTC
8722,460,2264,❤️,2019-08-14 17:14:19 UTC
8721,462,2269,❤️,2019-08-14 17:13:50 UTC
8720,267,,❤️,2019-08-14 12:35:00 UTC
8719,287,,✌🏽,2019-08-14 12:32:46 UTC
8718,1732,,✌🏽,2019-08-14 12:24:56 UTC
8717,463,2275,👀,2019-08-13 14:50:39 UTC
8716,144,,👀,2019-08-13 01:54:10 UTC
8715,496,2412,😭,2019-08-11 18:19:00 UTC
8714,496,2411,❤️,2019-08-11 18:18:56 UTC
8713,496,,😅,2019-08-11 17:38:05 UTC
8712,170,,👀,2019-08-11 07:43:11 UTC
8711,544,2647,✌🏽,2019-08-11 03:33:40 UTC
8710,523,2545,❤️,2019-08-11 02:59:26 UTC
8709,169,871,✌🏽,2019-08-10 17:51:36 UTC
8708,169,872,✌🏽,2019-08-10 17:51:34 UTC
8707,169,873,✌🏽,2019-08-10 17:51:31 UTC
8706,169,873,✌🏽,2019-08-10 17:51:29 UTC
8705,169,874,✌🏽,2019-08-10 17:51:25 UTC
8704,169,875,✌🏽,2019-08-10 17:51:21 UTC
8703,473,,✌🏽,2019-08-10 11:19:18 UTC
